Plaintext,Ciphertext,Cipher Class
newsstand,RBYALBNTH,2
preferred,TOGNXZEKH,2
altsyssun,EIVARAFAR,2
recognize,VBEWZVVFI,2
hypercard,LVRMKKNXH,2
computers,GLOXNBRXW,2
necessary,RBEMLANXC,2
celebrity,GBNMUZVZC,2
aemmthvax,EBOUMPIGB,2
complying,GLOXEGVTK,2
prompting,TOQUIBVTK,2
potential,TLVMGBVGP,2
resilient,VBUQEQRTX,2
escapekey,IPEIIMXKC,2
basically,FXUQVIYRC,2
trademark,XOCLXUNXO,2
solutions,WLNCMQBTW,2
equipment,INWQIURTX,2
selecting,WBNMVBVTK,2
adaptable,EACXMIORI,2
technical,XBEPGQPGP,2
microsoft,QFEZHABLX,2
receiving,VBEMBDVTK,2
signature,WFIVTBHXI,2
documents,HLECFMAZW,2
hospitals,LLUXBBNRW,2
selective,WBNMVBVBI,2
computers,GLOXNBRXW,2
signature,WFIVTBHXI,2
recording,VBEWKLVTK,2
meanwhile,QBCVPPVRI,2
materials,QXVMKQNRW,2
seemingly,WBGUBVTRC,2
navigates,RXXQZIGKW,2
switching,WTKBVPVTK,2
elsewhere,IIUMPPRXI,2
cascaders,GXUKTLRXW,2
criminals,GOKUBVNRW,2
secondary,WBEWGLNXC,2
searching,WBCZVPVTK,2
following,JLNTHEVTK,2
commonest,GLOUHVRYX,2
standings,WQCVWQAMW,2
sensitive,WBPABBVBI,2
agreement,EDTMXURTX,2
committed,GLOUBBGKH,2
handshake,LXPLLPNQI,2
different,HFHNXZRTX,2
pubaminet,TRDIFQAKX,2
quotation,URQBTBVUR,2
forbidden,JLTJBLQKR,2
excluding,IUETNLVTK,2
cleveland,GIGDXTNTH,2
standards,WQCVWIEJW,2
terminals,XBTUBVNRW,2
obtaining,SYVIBVVTK,2
difficult,HFHNBKHRX,2
retrieved,VBVZBMIKH,2
bombarded,FLOJTZQKH,2
converter,GLPDXZGKV,2
temporary,XBOXHZNXC,2
patjaamer,TXVRTIZKV,2
configure,GLPNBOHXI,2
scholarly,WZJWEIERC,2
encourage,IKEWNZNMI,2
schedules,WZJMWCYKW,2
highspeed,LFIPLXRKH,2
hazardous,LXBIKLBAW,2
tanstaafl,XXPAMINLP,2
defective,HBHMVBVBI,2
directory,HFTMVBBXC,2
recipient,VBEQIQRTX,2
emulation,IJWTTBVUR,2
vacancies,ZXEIGKVKW,2
exporting,IURWKBVTK,2
extremely,IUVZXURRC,2
important,MJRWKBNTX,2
moderator,QLFMKIGUV,2
operators,SMGZTBBXW,2
communist,GLOUNVVYX,2
requested,VBSCXAGKH,2
foofoobar,JLQNHWOGV,2
whichever,AEKKAMIKV,2
september,WBRBXUOKV,2
creations,GOGIMQBTW,2
organized,SOIIGQMKH,2
passwords,TXUAPWEJW,2
currently,GRTZXVGRC,2
cambridge,GXOJKQQMI,2
exploding,IURTHLVTK,2
mentioned,QBPBBWAKH,2
schedules,WZJMWCYKW,2
extension,IUVMGAVUR,2
southeast,WLWBAMNYX,2
calculate,GXNKNTNZI,2
otherwise,SQJMKEVYI,2
crosspost,GOQALXBYX,2
anonymous,EKQVRUBAW,2
fairbanks,JXKZUIAQW,2
classroom,GICALZBUQ,2
chemistry,GEGUBAGXC,2
quizzical,URKHSQPGP,2
telephony,XBNMIPBTC,2
locations,PLEIMQBTW,2
goldenson,KLNLXVFUR,2
consisted,GLPABAGKH,2
generates,KBPMKIGKW,2
searching,WBCZVPVTK,2
pubtravel,TRDBKIIKP,2
amendment,EJGVWURTX,2
financial,JFPIGKVGP,2
astronomy,EPVZHVBSC,2
contracts,GLPBKIPZW,2
charlotte,GECZEWGZI,2
obviously,SYXQHCFRC,2
instituto,MKUBBBHZS,2
oldtimers,SIFBBURXW,2
drawbacks,HOCEUIPQW,2
cleveland,GIGDXTNTH,2
viewpoint,ZFGEIWVTX,2
subscribe,WRDAVZVHI,2
